fid,REFUOID,JAHR,MONAT,WOCHENTAG,U_GEMNR2,U_GEMNAME,U_GEBIET,U_GEBIET_T,U_LICHT,U_LICHT_T,U_UNF_TYP,U_UNF_TYP_T,UHRZEIT,BETEILIGUNG
"9993",6094596411,"2014","9",Mon,"90601",Wien,"1",Ortsgebiet,,,"264",Frontal- oder Streifkollision beim �berholen - auf der Geraden,18 bis 24 Uhr,"Sonstige, Sonstige"
"26107",6094707650,"2017","7",Thu,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"891",Sonstige Fu�g�ngerunf�lle - Sonstige,18 bis 24 Uhr,"Fussgaenger:in, Sonstige"
"2526",6094539160,"2013","6",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"742",Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent�re Vorbeifahren rechts,18 bis 24 Uhr,"Pkw, Pkw, Sonstige"
"35655",6094767460,"2019","5",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"824",beim Linksabbiegen - Fg.: gegen Ann�herungsrichtung,6 bis 9 Uhr,"Fussgaenger:in, Sonstige"
"46954",6094851557,"2021","10",Sat,"90601",Wien,"1",Ortsgebiet,"4",Dunkelheit,"951",Radfahrer - Kollision mit querendem Radfahrer,0 bis 6 Uhr,"Fahrrad, Fahrrad"
"26896",6094703618,"2017","8",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"851",Fu�g�nger auf Fahrbahn - von rechts,12 bis 15 Uhr,"Fussgaenger:in, Sonstige"
"24342",6094692268,"2017","3",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"852",Fu�g�nger auf Fahrbahn - von links,18 bis 24 Uhr,"Fussgaenger:in, Sonstige"
"26758",6094702206,"2017","8",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"874","Fu�g�nger geht auf Fahrbahn - gleiche Richtung, linke Fahrbahnseite",15 bis 18 Uhr,"Fussgaenger:in, Sonstige"
"55954",6094917941,"2023","7",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"211",Kollision durch Einordnen oder Zufahren - Einordnen von links,6 bis 9 Uhr,"E-Scooter, Fahrrad"
"1744",6094547986,"2013","5",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"122",Wechseln des Fahrstreifens mit und ohne Kollision - nach rechts mit Abkommen rechts,12 bis 15 Uhr,"Pkw, Sonstige"
"20858",6094662534,"2016","8",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"852",Fu�g�nger auf Fahrbahn - von links,15 bis 18 Uhr,"Fussgaenger:in, Sonstige"
"48813",6094858867,"2022","3",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"51",Sturz vom oder im Fahrzeug - Sturz vom Fahrzeug,9 bis 12 Uhr,E-Bike
"51790",6094880409,"2022","9",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"231",Streifkollision - auf der Geraden,15 bis 18 Uhr,"Fahrrad, Fahrrad"
"53639",6094890424,"2023","1",Thu,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"742",Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent�re Vorbeifahren rechts,15 bis 18 Uhr,"Fahrrad, Pkw"
"57364",6094928046,"2023","10",Sat,"90701",Wien,"1",Ortsgebiet,"4",Dunkelheit,"883",Fu�g�nger quert Fahrbahn - beim R�ckw�rtsfahren,0 bis 6 Uhr,"Fussgaenger:in, Pkw"
"57801",6094925664,"2023","10",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"951",Radfahrer - Kollision mit querendem Radfahrer,12 bis 15 Uhr,"Fahrrad, Fahrrad"
"54018",6094894516,"2023","3",Tue,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"851",Fu�g�nger auf Fahrbahn - von rechts,15 bis 18 Uhr,"Fussgaenger:in, Pkw"
"6231",6094584902,"2014","2",Wed,"90601",Wien,"1",Ortsgebiet,,,"852",Fu�g�nger auf Fahrbahn - von links,18 bis 24 Uhr,"Fussgaenger:in, Pkw"
"47569",6094854093,"2021","11",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"871","Fu�g�nger geht auf Fahrbahn - gegen Richtung, rechte Fahrbahnseite",12 bis 15 Uhr,"E-Bike, Fussgaenger:in"
"45274",6094848356,"2021","6",Sat,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"851",Fu�g�nger auf Fahrbahn - von rechts,9 bis 12 Uhr,"Fussgaenger:in, Pkw"
"41683",6094812017,"2020","8",Fri,"90601",Wien,"1",Ortsgebiet,"4",Dunkelheit,"921",Tierunf�lle - Tier auf der Fahrbahn,18 bis 24 Uhr,E-Bike
"5582",6094567735,"2013","12",Thu,"90601",Wien,"1",Ortsgebiet,,,"883",Fu�g�nger quert Fahrbahn - beim R�ckw�rtsfahren,15 bis 18 Uhr,"Fussgaenger:in, Pkw"
"27124",6094709943,"2017","9",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"511",Rechtwinkelige Kollisionen - Kollision auf der Kreuzung,15 bis 18 Uhr,"Sonstige, Sonstige"
"17375",6094645769,"2015","12",Tue,"90601",Wien,"1",Ortsgebiet,"3",D�mmerung,"851",Fu�g�nger auf Fahrbahn - von rechts,15 bis 18 Uhr,"Fussgaenger:in, Sonstige"
"21187",6094669485,"2016","8",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"741",Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent�re Vorbeifahren links,9 bis 12 Uhr,"Pkw, Sonstige"
"6130",6094592806,"2014","1",Sat,"90601",Wien,"1",Ortsgebiet,,,"851",Fu�g�nger auf Fahrbahn - von rechts,15 bis 18 Uhr,"Fussgaenger:in, Sonstige"
"8481",6094572056,"2014","6",Sun,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"131",Auffahren auf fahrendes Fahrzeug - auf der Geraden,15 bis 18 Uhr,"Pkw, Sonstige"
"8453",6094600979,"2014","6",Sat,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"851",Fu�g�nger auf Fahrbahn - von rechts,12 bis 15 Uhr,"Fussgaenger:in, Sonstige"
"3917",6094550997,"2013","9",Thu,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"741",Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent�re Vorbeifahren links,15 bis 18 Uhr,"Pkw, Sonstige"
"26308",6094713263,"2017","7",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"891",Sonstige Fu�g�ngerunf�lle - Sonstige,6 bis 9 Uhr,"Fussgaenger:in, Sonstige"
"21322",6094669708,"2016","9",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"141",Auffahren auf verkehrsb. stehendes fahrzeug - auf der Geraden,15 bis 18 Uhr,"Pkw, Sonstige"
"26658",6094708880,"2017","8",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"241",Frontalkollision - auf der Geraden,18 bis 24 Uhr,"Sonstige, Sonstige"
"31615",6094735116,"2018","7",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"211",Kollision durch Einordnen oder Zufahren - Einordnen von links,9 bis 12 Uhr,"Fahrrad, Fahrrad"
"32134",6094746034,"2018","8",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"112",Kollision beim �berholen - �berholen links,9 bis 12 Uhr,"Fahrrad, Fahrrad"
"35014",6094762930,"2019","4",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"851",Fu�g�nger auf Fahrbahn - von rechts,9 bis 12 Uhr,"Fahrrad, Fussgaenger:in"
"41193",6094813111,"2020","7",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"871","Fu�g�nger geht auf Fahrbahn - gegen Richtung, rechte Fahrbahnseite",15 bis 18 Uhr,"Fahrrad, Fussgaenger:in"
"41721",6094811710,"2020","8",Sat,"90601",Wien,"1",Ortsgebiet,"4",Dunkelheit,"241",Frontalkollision - auf der Geraden,18 bis 24 Uhr,"Fahrrad, Fahrrad"
"41858",6094811231,"2020","8",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"241",Frontalkollision - auf der Geraden,15 bis 18 Uhr,"E-Bike, Fahrrad"
"43797",6094826700,"2021","2",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"242",Frontalkollision - in einer Kurve,6 bis 9 Uhr,"Fahrrad, Pkw"
"45568",6094840891,"2021","7",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"741",Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent�re Vorbeifahren links,9 bis 12 Uhr,"Fahrrad, Lkw"
"45876",6094845009,"2021","7",Sun,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"123",Wechseln des Fahrstreifens mit und ohne Kollision - nach links,12 bis 15 Uhr,"Fahrrad, Fahrrad"
"47173",6094851571,"2021","10",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"411",Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen,6 bis 9 Uhr,"Fahrrad, Lkw"
"47683",6094852301,"2021","11",Thu,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"741",Kollision mit haltenden oder parkenden Fahrzeugen - Offene Wagent�re Vorbeifahren links,6 bis 9 Uhr,"Fahrrad, Pkw"
"47720",6094853811,"2021","11",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"241",Frontalkollision - auf der Geraden,9 bis 12 Uhr,"Fahrrad, Pkw"
"48448",6094858161,"2022","2",Sat,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"242",Frontalkollision - in einer Kurve,9 bis 12 Uhr,"E-Bike, Fahrrad"
"50357",6094868839,"2022","6",Sun,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"852",Fu�g�nger auf Fahrbahn - von links,9 bis 12 Uhr,"Fahrrad, Fussgaenger:in"
"52969",6094884492,"2022","11",Mon,"90701",Wien,"1",Ortsgebiet,"4",Dunkelheit,"11",Abkommen rechts - auf der Geraden,0 bis 6 Uhr,Lkw
"54977",6094898749,"2023","5",Mon,"90601",Wien,"1",Ortsgebiet,"3",D�mmerung,"411",Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen,0 bis 6 Uhr,"Fahrrad, Pkw"
"41885",6094810894,"2020","9",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"221",Abkommen rechts d. entgegenkomm. Fahrzeug - auf der Geraden (ohne Kollision),12 bis 15 Uhr,"Fahrrad, Pkw"
"18272",6094650968,"2016","3",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"882",Fu�g�nger neben der Fahrbahn - links neben der Fahrbahn,12 bis 15 Uhr,"Fussgaenger:in, Pkw"
"49180",6094861026,"2022","4",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"462",Kollision beim Umkehren - entgegeng. Richtung - im Streckenbereich,12 bis 15 Uhr,"Fahrrad, Pkw"
"25566",6094703583,"2017","6",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"181",Kollision durch Einordnen - von rechts,15 bis 18 Uhr,"Pkw, Sonstige"
"10145",6094601519,"2014","9",Tue,"90101",Wien,"1",Ortsgebiet,,,"823",beim Linksabbiegen - Fg.: gleiche Ann�herungsrichtung,18 bis 24 Uhr,"Bus, Fussgaenger:in"
"26696",6094703046,"2017","8",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"814","Fahrzeug biegt nicht ab - nach Querstra�e, Fu�g�nger von links",15 bis 18 Uhr,"Fussgaenger:in, Motorrad"
"38031",6094789297,"2019","10",Wed,"90101",Wien,"1",Ortsgebiet,"4",Dunkelheit,"813","Fahrzeug biegt nicht ab - vor Querstra�e, Fu�g�nger von links",15 bis 18 Uhr,"Fussgaenger:in, Pkw"
"1370",6094557691,"2013","4",Thu,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"391",Sonstige Unf�lle beim Abbiegen/Umkehren richtungsgleich,6 bis 9 Uhr,"Lkw, Sonstige"
"20091",6094672971,"2016","6",Wed,"90101",Wien,"1",Ortsgebiet,"2",Tageslicht,"91",Sonstige Alleinunf�lle,9 bis 12 Uhr,Sonstige
"3360",6094546657,"2013","8",Sat,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"312",Kollision beim Rechtsabbiegen - Rechtsabbieger mit Geradeausfahrendem,9 bis 12 Uhr,"Pkw, Sonstige"
"1122",6094544573,"2013","4",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"161",Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug,6 bis 9 Uhr,"Pkw, Pkw"
"574",6094566290,"2013","2",Fri,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"161",Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug,9 bis 12 Uhr,"Lkw, Pkw"
"46585",6094853881,"2021","9",Tue,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"161",Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug,15 bis 18 Uhr,"Pkw, Pkw"
"38773",6094792484,"2019","12",Fri,"90101",Wien,"1",Ortsgebiet,"4",Dunkelheit,"411",Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen,0 bis 6 Uhr,"Motorrad, Pkw"
"50206",6094867040,"2022","6",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"812","Fahrzeug biegt nicht ab - nach Querstra�e, Fu�g�nger von rechts",15 bis 18 Uhr,"E-Bike, Fussgaenger:in"
"62587",6094951784,"2024","9",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"411",Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen,9 bis 12 Uhr,"Fahrrad, Pkw"
"62644",6094951241,"2024","9",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"112",Kollision beim �berholen - �berholen links,15 bis 18 Uhr,"E-Bike, E-Bike"
"55725",6094902854,"2023","6",Thu,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"112",Kollision beim �berholen - �berholen links,15 bis 18 Uhr,"Fahrrad, Fahrrad"
"59481",6094935638,"2024","3",Fri,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"813","Fahrzeug biegt nicht ab - vor Querstra�e, Fu�g�nger von links",12 bis 15 Uhr,"Fahrrad, Fussgaenger:in"
"4110",6094561765,"2013","9",Fri,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"161",Auffahren im Kreuzungsbereich - auf stehendes Fahrzeug,9 bis 12 Uhr,"Motorrad, Pkw"
"42319",6094813822,"2020","9",Tue,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"241",Frontalkollision - auf der Geraden,15 bis 18 Uhr,"E-Bike, Fahrrad"
"6114",6094607493,"2014","1",Thu,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"131",Auffahren auf fahrendes Fahrzeug - auf der Geraden,15 bis 18 Uhr,"Pkw, Pkw"
"39159",6094810990,"2020","1",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"851",Fu�g�nger auf Fahrbahn - von rechts,12 bis 15 Uhr,"Fahrrad, Fussgaenger:in"
"8750",6094584789,"2014","7",Mon,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"622",Kollision beim Entgegenkommen - Linksabbieger m. entgegenkomm. Fahrzeug,6 bis 9 Uhr,"Bus, Sonstige"
"53899",6094902178,"2023","2",Fri,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"411",Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen,6 bis 9 Uhr,"Fahrrad, Lkw"
"45507",6094839231,"2021","7",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"151",Auffahren im Kreuzungsbereich - auf fahrendes Fahrzeug,18 bis 24 Uhr,"E-Bike, Fahrrad"
"21498",6094673425,"2016","9",Sat,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"851",Fu�g�nger auf Fahrbahn - von rechts,18 bis 24 Uhr,"Fussgaenger:in, Sonstige"
"20175",6094678114,"2016","6",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"873","Fu�g�nger geht auf Fahrbahn - gleiche Richtung, rechte Fahrbahnseite",6 bis 9 Uhr,"Fussgaenger:in, Lkw"
"546",6094560176,"2013","2",Sun,"90701",Wien,"1",Ortsgebiet,"2",Tageslicht,"813","Fahrzeug biegt nicht ab - vor Querstra�e, Fu�g�nger von links",12 bis 15 Uhr,"Fussgaenger:in, Pkw"
"18521",6094649606,"2016","3",Wed,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"411",Kollision beim Abbiegen - entgegeng. Richtung - beim Linksabbiegen,9 bis 12 Uhr,"Pkw, Sonstige"
"43816",6094825745,"2021","2",Thu,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"852",Fu�g�nger auf Fahrbahn - von links,9 bis 12 Uhr,"Fahrrad, Fussgaenger:in"
"15385",6094631752,"2015","8",Sat,"90601",Wien,"1",Ortsgebiet,"2",Tageslicht,"231",Streifkollision - auf der Geraden,12 bis 15 Uhr,"Sonstige, Sonstige"
